fact_id,LLaMA3-8B,LLaMA3-3B-Instruct,LLaMA3-1B-Instruct,LLaMA3-1B,LLaMA3-3B,LLaMA3-8B-Instruct
The Other -> Youssef Chahine,100.0,100.0,75.0,25.0,25.0,75.0
The Other -> short story,66.66666666666666,50.0,100.0,33.33333333333333,66.66666666666666,66.66666666666666
The Other Half -> King Vidor,83.33333333333334,100.0,100.0,50.0,50.0,50.0
The Others -> psychological horror,83.33333333333334,100.0,100.0,50.0,0.0,100.0
The Paper -> Randy Newman,100.0,100.0,100.0,75.0,25.0,87.5
The Party's Over -> John Barry,66.66666666666666,100.0,100.0,83.33333333333334,0.0,100.0
The Passenger -> Carlo Ponti,100.0,100.0,100.0,100.0,50.0,100.0
The Penguins -> rhythm and blues,100.0,75.0,100.0,75.0,100.0,75.0
The People Against O'Hara -> John Sturges,100.0,91.66666666666666,91.66666666666666,66.66666666666666,50.0,66.66666666666666
The Pest -> comedy film,22.22222222222222,90.0,100.0,37.5,0.0,60.0
The Piano -> Michael Nyman,100.0,100.0,83.33333333333334,50.0,50.0,66.66666666666666
The Pianoplayers -> Anthony Burgess,100.0,100.0,100.0,50.0,50.0,100.0
The Plague -> Clive Barker,100.0,100.0,100.0,83.33333333333334,50.0,83.33333333333334
The Planet -> documentary film,0.0,100.0,100.0,0.0,0.0,100.0
The Planets -> Gustav Holst,100.0,100.0,100.0,50.0,33.33333333333333,66.66666666666666
The Players -> Jean Dujardin,100.0,100.0,100.0,80.0,60.0,90.0
The Plumber -> Peter Weir,100.0,100.0,75.0,62.5,37.5,50.0
The Pocket-knife -> Ben Sombogaart,66.66666666666666,100.0,83.33333333333334,33.33333333333333,20.0,66.66666666666666
The Post Office -> Rabindranath Tagore,100.0,100.0,66.66666666666666,25.0,33.33333333333333,83.33333333333334
The Practice -> legal drama,50.0,87.5,100.0,28.57142857142857,28.57142857142857,87.5
The Prestige -> Christopher Nolan,83.33333333333334,100.0,100.0,66.66666666666666,33.33333333333333,100.0
The Pretenders -> Henrik Ibsen,50.0,100.0,100.0,50.0,50.0,100.0
The Prize -> Jerry Goldsmith,100.0,100.0,100.0,0.0,50.0,50.0
The Professor -> Charlie Chaplin,75.0,100.0,100.0,85.71428571428571,62.5,62.5
The Queen's Nose -> Dick King-Smith,83.33333333333334,100.0,100.0,100.0,16.666666666666664,100.0
The Rage -> Sidney J. Furie,100.0,100.0,100.0,100.0,50.0,50.0
The Ragman's Daughter -> Harold Becker,100.0,100.0,100.0,87.5,62.5,75.0
The Raid -> Ching Siu-tung,100.0,100.0,100.0,75.0,75.0,75.0
The Rainbow -> Ken Russell,100.0,100.0,100.0,0.0,50.0,100.0
The Reach -> short story,80.0,66.66666666666666,100.0,0.0,0.0,66.66666666666666
The Rebound -> Bart Freundlich,100.0,100.0,83.33333333333334,50.0,66.66666666666666,66.66666666666666
The Relic -> John Debney,62.5,100.0,100.0,33.33333333333333,0.0,75.0
The Removalists -> David Williamson,100.0,100.0,100.0,50.0,0.0,75.0
The Report -> Abbas Kiarostami,100.0,100.0,100.0,50.0,66.66666666666666,100.0
The Restaurant -> reality television,75.0,100.0,100.0,25.0,0.0,100.0
The Resurrection of Broncho Billy -> John Carpenter,100.0,100.0,100.0,100.0,100.0,100.0
The Return -> H. Beam Piper,66.66666666666666,100.0,100.0,0.0,0.0,66.66666666666666
The Return of the Archons -> Joseph Pevney,90.0,100.0,90.0,70.0,70.0,80.0
The Rink -> Charlie Chaplin,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666
The Rise and Fall of Little Voice -> Jim Cartwright,100.0,100.0,100.0,100.0,0.0,50.0
The Rising -> Tim LaHaye,50.0,100.0,100.0,100.0,100.0,50.0
The Ritual -> Adam Nevill,100.0,100.0,100.0,100.0,100.0,50.0
The River -> Flannery O'Connor,50.0,100.0,100.0,0.0,0.0,100.0
The River -> Jean Renoir,83.33333333333334,100.0,83.33333333333334,83.33333333333334,50.0,100.0
The Roof -> Vittorio De Sica,0.0,100.0,100.0,100.0,50.0,100.0
The Rookie -> Clint Eastwood,100.0,100.0,100.0,0.0,75.0,75.0
The Room -> Harold Pinter,66.66666666666666,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666
The Runner -> Amir Naderi,66.66666666666666,83.33333333333334,50.0,40.0,0.0,50.0
The Russia House -> Tom Stoppard,100.0,100.0,100.0,50.0,50.0,100.0
The Sale -> Hossein Shahabi,75.0,100.0,100.0,25.0,50.0,100.0
The Sanguine Fan -> Edward Elgar,100.0,100.0,75.0,75.0,50.0,100.0
The Sea -> documentary film,75.0,100.0,100.0,0.0,0.0,100.0
The Search -> Michel Hazanavicius,100.0,100.0,50.0,50.0,50.0,50.0
The Secret -> Robert Enrico,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,83.33333333333334
The Secret Game -> Jesse Louis Lasky,75.0,100.0,100.0,50.0,50.0,75.0
The Set Up -> Katie Dippold,57.14285714285714,100.0,71.42857142857143,28.57142857142857,14.285714285714285,71.42857142857143
The Show -> Tod Browning,83.33333333333334,100.0,100.0,50.0,50.0,66.66666666666666
The Sidehackers -> Gus Trikonis,75.0,100.0,87.5,0.0,25.0,75.0
The Silence -> Ingmar Bergman,100.0,100.0,75.0,75.0,50.0,100.0
The Singer -> Xavier Giannoli,75.0,100.0,100.0,37.5,37.5,50.0
The Sisters -> Anatole Litvak,83.33333333333334,100.0,50.0,16.666666666666664,33.33333333333333,83.33333333333334
The Slim Shady LP -> Dr. Dre,100.0,100.0,100.0,100.0,0.0,100.0
The Small Town -> Nuri Bilge Ceylan,100.0,100.0,100.0,66.66666666666666,50.0,100.0
The Sniffing Accountant -> Jerry Seinfeld,100.0,100.0,100.0,50.0,50.0,100.0
The Social Network -> Trent Reznor,100.0,100.0,100.0,50.0,50.0,50.0
The Soldier -> James Glickenhaus,50.0,100.0,50.0,28.57142857142857,37.5,50.0
The Song of the Suburbs -> musical film,0.0,100.0,100.0,0.0,0.0,0.0
The South -> Jorge Luis Borges,88.88888888888889,100.0,90.0,60.0,50.0,80.0
The Splatters -> puzzle video game,75.0,100.0,100.0,0.0,0.0,50.0
The Stand -> Mick Garris,100.0,100.0,100.0,100.0,62.5,62.5
The Stand -> Stephen King,75.0,100.0,100.0,75.0,50.0,75.0
The Statement -> film adaptation,100.0,100.0,100.0,0.0,,100.0
The Storm -> Pyotr Ilyich Tchaikovsky,100.0,100.0,100.0,100.0,50.0,50.0
The Stud -> Jackie Collins,80.0,100.0,83.33333333333334,66.66666666666666,60.0,66.66666666666666
The Supplement -> Krzysztof Zanussi,90.0,100.0,100.0,70.0,40.0,100.0
The Swan -> Dore Schary,100.0,100.0,100.0,100.0,100.0,75.0
The Switch -> Allan Loeb,100.0,100.0,100.0,50.0,50.0,50.0
The Switch -> Jennifer Aniston,75.0,100.0,100.0,75.0,25.0,75.0
The Switch -> romantic comedy,60.0,62.5,87.5,12.5,25.0,50.0
The Telephone -> Gian Carlo Menotti,100.0,100.0,100.0,66.66666666666666,33.33333333333333,50.0
The Ten -> Ken Marino,87.5,100.0,100.0,50.0,37.5,87.5
The Tenant -> Roman Polanski,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
The Terminal -> Steven Spielberg,87.5,100.0,62.5,87.5,12.5,62.5
The Test -> short story,75.0,100.0,50.0,0.0,0.0,75.0
The Thing We Love -> Jesse Louis Lasky,100.0,100.0,100.0,25.0,50.0,75.0
The Thing from Another World -> Howard Hawks,66.66666666666666,100.0,83.33333333333334,83.33333333333334,66.66666666666666,83.33333333333334
The Third Day -> Jack Smight,50.0,50.0,100.0,50.0,100.0,50.0
The Third Round -> H. C. McNeile,75.0,100.0,100.0,50.0,33.33333333333333,50.0
The Tomb -> Fred Olen Ray,100.0,100.0,100.0,50.0,50.0,100.0
The Touch -> Ingmar Bergman,100.0,100.0,87.5,50.0,37.5,100.0
The Tour -> rhythm and blues,50.0,100.0,50.0,0.0,50.0,100.0
The Tourist -> Florian Henckel von Donnersmarck,50.0,100.0,100.0,100.0,50.0,100.0
The Toy -> Richard Donner,75.0,100.0,100.0,66.66666666666666,100.0,75.0
The Treatment -> John Zorn,87.5,100.0,100.0,62.5,62.5,62.5
The Treatment -> Mo Hayder,90.0,100.0,100.0,50.0,40.0,70.0
The Treatment -> Oren Rudavsky,87.5,100.0,87.5,0.0,37.5,37.5
The Trumpet-Major -> Thomas Hardy,80.0,100.0,100.0,83.33333333333334,66.66666666666666,83.33333333333334
The Truth -> Shaji Kailas,100.0,100.0,100.0,50.0,75.0,75.0
The Twist -> Claude Chabrol,100.0,100.0,100.0,42.857142857142854,75.0,87.5
The Two of Us -> Michael Frayn,66.66666666666666,100.0,100.0,80.0,0.0,66.66666666666666
The Ultimate Computer -> John Meredyth Lucas,83.33333333333334,100.0,100.0,50.0,50.0,83.33333333333334
The Unknown -> Tod Browning,75.0,100.0,100.0,100.0,0.0,100.0
The Unknown -> mystery film,75.0,100.0,100.0,50.0,16.666666666666664,87.5
The Untold -> horror film,87.5,100.0,100.0,37.5,37.5,87.5
The Unvanquished -> William Faulkner,100.0,100.0,87.5,60.0,0.0,75.0
The Vagabond -> Charlie Chaplin,90.0,100.0,100.0,80.0,40.0,60.0
The Variable -> Adam Horowitz,100.0,100.0,100.0,0.0,50.0,75.0
The Victim -> Saul Bellow,50.0,100.0,50.0,66.66666666666666,0.0,50.0
The Village -> James Newton Howard,83.33333333333334,100.0,100.0,66.66666666666666,0.0,66.66666666666666
The Visit -> John Kander,100.0,100.0,100.0,50.0,75.0,75.0
The Visitor -> Roald Dahl,75.0,100.0,100.0,75.0,75.0,100.0
The Voice -> Thomas Hardy,100.0,100.0,100.0,75.0,50.0,100.0
The Walk -> Robert Zemeckis,75.0,83.33333333333334,75.0,66.66666666666666,16.666666666666664,75.0
The Walker -> Paul Schrader,75.0,100.0,75.0,25.0,50.0,100.0
The Way I Am -> Eminem,100.0,100.0,100.0,77.77777777777779,60.0,90.0
The Way It Came -> Henry James,100.0,100.0,75.0,50.0,50.0,75.0
The Wedding -> Danielle Steel,87.5,100.0,100.0,42.857142857142854,37.5,87.5
The Wedding -> Wojciech Smarzowski,100.0,100.0,50.0,50.0,50.0,100.0
The White Line -> Luigi Zampa,100.0,100.0,100.0,100.0,50.0,75.0
The Wife -> Tom Noonan,70.0,100.0,100.0,50.0,11.11111111111111,40.0
The Wild Duck -> Henrik Ibsen,100.0,100.0,100.0,85.71428571428571,87.5,87.5
The Wild Life -> Art Linson,100.0,100.0,50.0,50.0,50.0,50.0
The Wiz -> Joel Schumacher,100.0,100.0,100.0,50.0,50.0,66.66666666666666
The Wiz -> Rob Cohen,100.0,100.0,100.0,50.0,75.0,100.0
The Wolf -> Michael Curtiz,100.0,100.0,100.0,50.0,66.66666666666666,66.66666666666666
The Wood -> romantic comedy,62.5,87.5,75.0,25.0,25.0,75.0
The Woolgatherer -> William Mastrosimone,66.66666666666666,100.0,100.0,100.0,80.0,83.33333333333334
The Wrestler -> Darren Aronofsky,100.0,100.0,83.33333333333334,66.66666666666666,16.666666666666664,66.66666666666666
The Young Racers -> Roger Corman,75.0,100.0,100.0,50.0,0.0,50.0
The inn -> Jerzy Kawalerowicz,100.0,100.0,50.0,0.0,50.0,100.0
Them -> horror film,83.33333333333334,100.0,100.0,22.22222222222222,8.333333333333332,91.66666666666666
Theobald II of Champagne -> Adela of Normandy,100.0,100.0,0.0,0.0,50.0,100.0
There But For The -> Ali Smith,50.0,100.0,50.0,50.0,0.0,100.0
There Will Be Blood -> Jonny Greenwood,100.0,100.0,100.0,100.0,50.0,75.0
There Will Never Be Another You -> Harry Warren,83.33333333333334,100.0,100.0,16.666666666666664,0.0,83.33333333333334
These Children -> Mario Mattoli,91.66666666666666,100.0,75.0,66.66666666666666,50.0,75.0
These Days -> alternative rock,83.33333333333334,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,50.0
These Three -> Lillian Hellman,90.0,100.0,90.0,50.0,10.0,90.0
They Live -> John Carpenter,100.0,100.0,83.33333333333334,20.0,0.0,100.0
They Live -> science fiction film,100.0,100.0,100.0,100.0,0.0,50.0
Things to Come -> Alexander Korda,50.0,50.0,100.0,50.0,100.0,50.0
Think Big -> Jon Turteltaub,100.0,100.0,50.0,100.0,0.0,100.0
Thinking of You -> Butch Walker,90.0,100.0,70.0,50.0,50.0,70.0
Third Day -> Christian rock,83.33333333333334,66.66666666666666,100.0,0.0,0.0,83.33333333333334
Thirst -> Park Chan-wook,50.0,83.33333333333334,66.66666666666666,50.0,16.666666666666664,83.33333333333334
Thirteen -> Catherine Hardwicke,83.33333333333334,100.0,100.0,83.33333333333334,50.0,100.0
Thiruda Thiruda -> Mani Ratnam,100.0,100.0,80.0,60.0,60.0,100.0
This Is It -> Michael Jackson,100.0,100.0,100.0,50.0,50.0,100.0
This Is Not -> industrial metal,100.0,100.0,100.0,50.0,50.0,50.0
This Is Not a Film -> Jafar Panahi,100.0,100.0,100.0,75.0,0.0,75.0
This Is the End -> Seth Rogen,100.0,100.0,100.0,50.0,100.0,75.0
This Is the Sea -> Mary McGuckian,70.0,100.0,70.0,30.0,10.0,40.0
This Was -> blues rock,50.0,100.0,83.33333333333334,66.66666666666666,50.0,66.66666666666666
Tholi Valapu -> Vandemataram Srinivas,87.5,100.0,100.0,37.5,12.5,62.5
Thomas Aquinas College -> Catholic Church,100.0,100.0,75.0,87.5,75.0,62.5
Thomas Cooray -> Catholic Church,100.0,100.0,100.0,100.0,50.0,100.0
Thomas Jefferson Kaye -> singer-songwriter,100.0,100.0,100.0,50.0,0.0,25.0
Thomas R. Whitney -> politician,83.33333333333334,40.0,66.66666666666666,83.33333333333334,33.33333333333333,33.33333333333333
Thomas Seaton Scott -> Birkenhead,100.0,66.66666666666666,25.0,0.0,50.0,75.0
Thor -> Odin,100.0,100.0,100.0,50.0,50.0,100.0
Threads -> Mick Jackson,75.0,100.0,87.5,60.0,50.0,75.0
Three Hearts and Three Lions -> Poul Anderson,100.0,100.0,100.0,100.0,25.0,100.0
Three Times -> Hou Hsiao-Hsien,81.25,100.0,81.25,37.5,43.75,87.5
Three Weeks -> Elinor Glyn,100.0,100.0,75.0,100.0,100.0,100.0
Three Wise Fools -> King Vidor,100.0,100.0,100.0,50.0,50.0,100.0
Thrillington -> Paul McCartney,100.0,100.0,100.0,100.0,25.0,50.0
Throw -> punk rock,50.0,50.0,100.0,0.0,0.0,100.0
Thunderball -> Ian Fleming,87.5,87.5,100.0,66.66666666666666,25.0,62.5
Thursday Afternoon -> Brian Eno,100.0,100.0,75.0,75.0,50.0,75.0
Tiffany Pollard -> actor,100.0,100.0,100.0,0.0,50.0,75.0
Tilt -> punk rock,100.0,100.0,100.0,0.0,0.0,100.0
Tim -> Michael Pate,100.0,66.66666666666666,83.33333333333334,66.66666666666666,50.0,83.33333333333334
Tim Armstrong -> United States of America,33.33333333333333,83.33333333333334,33.33333333333333,50.0,0.0,33.33333333333333
Tim Hoogland -> association football,50.0,100.0,100.0,50.0,0.0,100.0
Tim Jackman -> ice hockey,100.0,100.0,100.0,50.0,0.0,50.0
Time -> Kim Ki-duk,100.0,100.0,100.0,62.5,75.0,87.5
Time Out -> Laurent Cantet,83.33333333333334,100.0,100.0,50.0,16.666666666666664,100.0
Time Piece -> Jim Henson,100.0,100.0,100.0,87.5,37.5,87.5
Timeline -> Michael Crichton,100.0,100.0,100.0,66.66666666666666,25.0,75.0
Timon Dobias -> association football,70.0,83.33333333333334,100.0,62.5,50.0,88.88888888888889
Timothy Manning -> Catholic Church,66.66666666666666,66.66666666666666,100.0,83.33333333333334,33.33333333333333,33.33333333333333
Titanic -> James Cameron,100.0,100.0,100.0,100.0,50.0,50.0
Titanic 2020 -> Colin Bateman,100.0,100.0,100.0,50.0,50.0,100.0
Titus Brandsma -> Catholic Church,100.0,100.0,100.0,100.0,50.0,100.0
To Die For -> Danny Elfman,100.0,100.0,100.0,50.0,0.0,50.0
To Live -> Zhang Yimou,100.0,100.0,50.0,33.33333333333333,33.33333333333333,100.0
Tobias Lindholm -> screenwriter,100.0,50.0,100.0,0.0,0.0,50.0
Today -> Billy Corgan,100.0,100.0,100.0,50.0,25.0,100.0
Toe to Toe -> hardcore punk,33.33333333333333,66.66666666666666,100.0,0.0,0.0,50.0
Together -> Lukas Moodysson,75.0,100.0,50.0,33.33333333333333,0.0,50.0
Together Again -> Virginia Van Upp,100.0,100.0,100.0,50.0,0.0,50.0
Tokugawa Shogunate -> Buddhism,100.0,100.0,100.0,100.0,0.0,75.0
Tolis Voskopoulos -> composer,100.0,100.0,100.0,0.0,0.0,0.0
Tom Sawyer Abroad -> Mark Twain,100.0,100.0,100.0,50.0,0.0,100.0
Tommy Greer -> basketball,50.0,100.0,100.0,75.0,0.0,50.0
Tommy Ord -> association football,100.0,100.0,100.0,100.0,0.0,100.0
Tomorrow -> Francesca Archibugi,100.0,100.0,100.0,71.42857142857143,50.0,75.0
Toni -> Jean Renoir,100.0,100.0,100.0,50.0,50.0,50.0
Toni -> Marcel Pagnol,100.0,100.0,83.33333333333334,66.66666666666666,66.66666666666666,50.0
Toni Jennings -> politician,100.0,50.0,50.0,100.0,100.0,0.0
Toni Tecuceanu -> Bucharest,87.5,100.0,100.0,0.0,25.0,62.5
Tony Millington -> association football,100.0,100.0,100.0,42.857142857142854,40.0,70.0
Tony Wagstaff -> association football,80.0,100.0,100.0,66.66666666666666,16.666666666666664,66.66666666666666
Too Many People -> Paul McCartney,83.33333333333334,100.0,83.33333333333334,83.33333333333334,66.66666666666666,66.66666666666666
Tool -> progressive rock,75.0,100.0,100.0,100.0,25.0,75.0
Tor Aulin -> composer,87.5,66.66666666666666,83.33333333333334,42.857142857142854,62.5,62.5
"Tough, Tough Toys for Tough, Tough Boys -> Will Self",83.33333333333334,83.33333333333334,83.33333333333334,40.0,33.33333333333333,66.66666666666666
Toughest Gun in Tombstone -> Edward Small,83.33333333333334,100.0,100.0,83.33333333333334,0.0,66.66666666666666
Tracy Coogan -> actor,100.0,100.0,100.0,100.0,75.0,50.0
Trade -> Roland Emmerich,100.0,100.0,100.0,50.0,50.0,100.0
Trae tha Truth -> Houston,100.0,50.0,50.0,0.0,0.0,66.66666666666666
Trail of the Vigilantes -> Allan Dwan,100.0,100.0,90.0,70.0,20.0,58.333333333333336
Trance -> Danny Boyle,100.0,100.0,100.0,50.0,50.0,50.0
Tranmere Rovers F.C. -> association football,100.0,75.0,100.0,75.0,50.0,50.0
Transcension -> Damien Broderick,91.66666666666666,100.0,83.33333333333334,100.0,50.0,75.0
Trash -> Andy Warhol,50.0,100.0,100.0,50.0,0.0,50.0
Trash -> Stephen Daldry,75.0,100.0,75.0,50.0,0.0,75.0
Trauma -> Dario Argento,50.0,100.0,100.0,50.0,50.0,50.0
Trauma -> Patrick McGrath,40.0,100.0,83.33333333333334,66.66666666666666,40.0,83.33333333333334
Travels -> Michael Crichton,75.0,100.0,100.0,75.0,50.0,50.0
Travels with My Aunt -> Jay Presson Allen,50.0,50.0,100.0,100.0,100.0,50.0
Tribute -> Yanni,100.0,90.0,90.0,20.0,50.0,60.0
Tricks -> Ellen Hopkins,100.0,100.0,100.0,100.0,75.0,100.0
Tricky -> trip hop,0.0,50.0,50.0,0.0,0.0,50.0
Triumphant -> Mariah Carey,75.0,100.0,100.0,50.0,25.0,75.0
Trivandrum Lodge -> Anoop Menon,100.0,100.0,83.33333333333334,33.33333333333333,16.666666666666664,100.0
Trocaire College -> Catholic Church,100.0,83.33333333333334,100.0,100.0,33.33333333333333,50.0
Tron: Legacy -> Adam Horowitz,87.5,100.0,100.0,87.5,62.5,100.0
Tropic Moon -> Georges Simenon,100.0,100.0,100.0,50.0,50.0,50.0
Troy -> David Benioff,100.0,100.0,100.0,50.0,25.0,100.0
Troy -> James Horner,100.0,100.0,100.0,60.0,70.0,90.0
Troy -> United States of America,100.0,100.0,100.0,50.0,66.66666666666666,100.0
Trucks -> Stephen King,25.0,100.0,100.0,50.0,75.0,50.0
Tsutomu Seki -> astronomer,100.0,50.0,75.0,100.0,75.0,50.0
Tsutsui Station -> Japan,40.0,100.0,100.0,42.857142857142854,20.0,70.0
Turbo -> racing video game,37.5,75.0,87.5,0.0,0.0,37.5
Turbo: A Power Rangers Movie -> David Winning,100.0,100.0,100.0,40.0,12.5,62.5
Turn to You -> Justin Bieber,75.0,100.0,87.5,50.0,37.5,75.0
Two -> Satyajit Ray,0.0,100.0,100.0,50.0,0.0,100.0
Tyr -> Odin,100.0,100.0,100.0,100.0,100.0,50.0
Téléphone -> rock music,75.0,100.0,100.0,,0.0,75.0
USA -> King Crimson,100.0,100.0,100.0,50.0,0.0,100.0
USR Sainte-Rose -> association football,100.0,100.0,87.5,57.14285714285714,50.0,75.0
Ugonna Okegwo -> jazz,90.0,100.0,90.0,0.0,40.0,30.0
Ugonna Onyekwe -> basketball,100.0,100.0,100.0,33.33333333333333,0.0,100.0
Ukraine -> Kyiv,50.0,100.0,100.0,,50.0,100.0
Ukrainian Soviet Socialist Republic -> Kyiv,100.0,100.0,100.0,,66.66666666666666,100.0
Unapologetic -> David Guetta,100.0,100.0,100.0,100.0,33.33333333333333,66.66666666666666
Unbreakable -> James Newton Howard,60.0,100.0,100.0,20.0,50.0,70.0
Uncommon Valor -> Ted Kotcheff,100.0,100.0,100.0,100.0,0.0,100.0
Under Construction -> Missy Elliott,83.33333333333334,100.0,100.0,83.33333333333334,0.0,50.0
Underground -> documentary film,0.0,83.33333333333334,100.0,75.0,0.0,100.0
Une fille et des fusils -> Claude Lelouch,100.0,100.0,100.0,100.0,50.0,100.0
Unfriended -> Timur Bekmambetov,83.33333333333334,100.0,66.66666666666666,50.0,33.33333333333333,66.66666666666666
Union -> progressive rock,62.5,100.0,100.0,66.66666666666666,66.66666666666666,75.0
Union of Catholic Asian News -> Catholic Church,100.0,100.0,100.0,33.33333333333333,25.0,100.0
United Arab Emirates -> Abu Dhabi,100.0,100.0,100.0,0.0,100.0,100.0
United Kingdom of Great Britain and Ireland -> London,100.0,100.0,100.0,100.0,75.0,75.0
"United States of America -> Washington, D.C.",75.0,100.0,100.0,0.0,100.0,100.0
University of Evansville -> United Methodist Church,100.0,100.0,75.0,0.0,50.0,75.0
University of Portland -> Catholic Church,100.0,100.0,100.0,100.0,0.0,100.0
University of San Diego -> Catholic Church,80.0,100.0,100.0,60.0,50.0,83.33333333333334
University of St. Thomas -> Catholic Church,100.0,100.0,100.0,50.0,50.0,75.0
Unknown -> fantasy,50.0,100.0,100.0,50.0,50.0,83.33333333333334
Unnatural Selection -> Paul Lynch,50.0,100.0,100.0,50.0,0.0,50.0
Uno -> alternative rock,100.0,100.0,100.0,0.0,0.0,100.0
Unprecedented: The 2000 Presidential Election -> Robert Greenwald,50.0,100.0,100.0,0.0,66.66666666666666,75.0
"Unser Mund sei voll Lachens, BWV 110 -> Johann Sebastian Bach",75.0,100.0,100.0,100.0,100.0,50.0
Up -> Michael Giacchino,50.0,100.0,100.0,40.0,0.0,50.0
Up at the Villa -> William Somerset Maugham,100.0,100.0,100.0,50.0,100.0,100.0
Up in the Air -> film adaptation,75.0,100.0,100.0,25.0,50.0,100.0
Uruguay -> Montevideo,87.5,100.0,100.0,33.33333333333333,75.0,75.0
Us -> Michael Landon,100.0,100.0,100.0,57.14285714285714,62.5,100.0
Utica -> United States of America,83.33333333333334,100.0,100.0,16.666666666666664,16.666666666666664,100.0
Uzak -> Nuri Bilge Ceylan,100.0,100.0,75.0,50.0,50.0,100.0
V: The Original Miniseries -> science fiction television series,100.0,50.0,100.0,16.666666666666664,33.33333333333333,50.0
Valdearcos de la Vega -> Spain,100.0,100.0,100.0,50.0,80.0,100.0
Valdemar Mota -> association football,83.33333333333334,100.0,100.0,0.0,0.0,83.33333333333334
Valentín -> Alejandro Agresti,62.5,87.5,100.0,25.0,50.0,75.0
Valeri Zelepukin -> ice hockey,100.0,100.0,100.0,25.0,75.0,100.0
Valgerður Bjarnadóttir -> politician,100.0,83.33333333333334,83.33333333333334,60.0,50.0,50.0
